-90.0068413941461	0.754057192153507
-95.8095124045884	6.04461188125582
-90.2711003828727	-13.33007635632
-98.4099040723347	0.137406236704247
-99.8260468936824	5.89579185354508
-96.8713242071821	-24.8182704140924
-89.6410888744235	-18.9393660244399
-99.219993955172	-0.0346343129732135
-99.9995598281513	-0.296705537500156
-97.1672994977424	-23.6329411693937
-92.7499646834201	-0.0809396337880437
-95.3374632292537	-9.80171949255367
-96.9079877416745	-12.8786455755044
-90.6477398178605	3.86266305978969
-99.9819047479342	1.90229413472852
-89.2237593115521	4.14525925777997
-99.9359990926929	-3.57716163253495
-87.080998376794	-9.52153988075459
-93.0001676325645	-12.3758321059594
-93.379172901801	-3.08139062365572
-99.9999451688695	0.10471973597999
-93.138967278605	-24.3129672042503
-99.9980260856137	0.628314396555957
-87.4027395772722	-4.71826391668924
-98.3350191075158	-18.1720669469519
-88.2146150548532	1.64760150645216
-98.2645186514897	-18.5495114272864
-99.0364988565043	-13.8481729569508
-99.0912908873577	-13.4505044618056
-95.4161008937057	-16.8931255320669
-93.6257328850577	3.9731903724628
-86.5995906068574	-15.4101429819681
-89.7269367302518	3.08629632494991
-84.3273009602866	-23.3860302906082
-90.7523695103925	-17.049428971352
-87.8234363711641	-21.5552528159632
-93.6238579028588	5.90671917271467
-96.7001487762435	-25.4770725683382
-84.7210623085456	-22.1945489098456
-89.7841364790972	5.45997588848517
-99.997683393467	-0.680673152056169
-88.3936467279599	-16.1116640398387
-99.2652124759271	-12.1003137194474
-99.7588339087081	-6.94082539578577
-87.5856974306875	-23.3702397416045
-97.4867836051299	5.97962560086887
-90.5215976010743	-13.9487801527293
-84.7903684431555	-23.0211428750604
-89.7332038563123	-2.89836603649404
-91.4406253447776	-24.8610063464056
-97.4212781887761	-22.5631238099937
-98.2254531558802	-18.7552753198129
-96.4753591896441	-12.1705656905977
-99.9512027354013	-3.12363117968633
-98.4716696047836	-17.416379797373
-95.258779801785	-0.482152128519259
-99.9570154695225	-2.93173300722286
-92.8650138401203	-12.7044127953347
-97.2124923867569	-23.4463499068562
-91.9412720838752	-9.87438036531057
-99.0316588986843	-13.8827423722637
-99.8692729881631	5.11158613502371
-99.886507315752	4.76294617439822
-88.3938146091959	-24.0989198686396
-97.1475058694561	6.72506530406886
-93.3870445989282	-18.5419524613187
-96.9101891289729	-24.6660747381238
-91.7337061944657	-13.3497995425938
-91.7859744027585	-25.9728127652004
-86.9633617309893	-21.1993824543335
-99.3231602049105	-11.6150698194063
-89.0671457717849	-13.9953257935502
-99.5038220239299	-9.94934181893922
-99.94674389493	3.26318629582594
-85.7240178460264	-18.0805106214992
-96.0987730243196	-9.21940471073389
-99.9595358280783	2.84450295045263
-99.8411399247551	-5.6344279679018
-98.8665638863116	4.29931916864414
-97.3528347336906	-6.03963321028125
-87.5358098614849	-12.6141028969154
-92.2673920520294	4.94857190683412
-97.2127444383891	1.18773682120271
-98.3697257250656	-17.9832438891144
-96.8721758306467	-3.04433076985217
-98.8255067460359	-15.2813355564627
-88.6373246384036	-13.4367846208179
-97.8520691829266	-17.3596358435235
-97.7296499355097	6.7139499166092
-96.8756543370592	-24.8013628005926
-99.997439701512	-0.715578886269984
-95.3317948656905	-3.86225163420241
-98.771537878879	-12.4252084506128
-89.3068748594163	-18.137226988836
-99.7515107957824	7.04528877753866
-89.7869868034543	-8.93027999316549
-96.6376079321329	-25.7132793154696
-88.0287452307468	-20.08044105841
-88.3887361918239	3.55005836743026
-90.5700395038031	-25.4580899574092
-94.526305012783	4.20975778760593
-98.1292663992245	-19.2521966525907
-97.6859298345141	-21.3882938161601
-88.8038536710269	-4.34323303252797
-99.7314477224458	-7.3238197127631
-91.6616431736182	-18.3990018944589
-99.9009776080988	-4.44912046882886
-99.9841542203216	-1.78014180529136
-93.4829245688368	-10.4031924935171
-98.7959865769389	-15.4710386299468
-99.8391670557349	5.66927875633777
-88.2473968873264	-2.74245193407325
-99.0485459553436	-13.7617420456925
-99.9828870814653	1.84994347345018
-93.806148437977	-20.779146162252
-99.8638653892066	5.21616617128152
-99.9714145402248	-2.39087323514474
-95.8026724951507	-10.2552641500303
-97.8328665437711	-20.7058016949038
-88.8312726775888	-17.814740932157
-86.595559502224	-16.5346507219471
-99.9971838251722	-0.750484533292727
-99.4862609388021	-4.08274226673461
-99.780146829205	6.62739004000006
-98.8993974673555	0.345225424965618
-97.9595817005318	6.57516182742573
-99.8229461804893	5.94805983890075
-98.3763521520602	-7.06896295462368
-91.023192604181	-17.445939588975
-98.5437590636505	-17.0037510451429
-87.4971820554075	-13.9991154135852
-99.8831578105735	4.83267894527168
-99.0936369339883	-13.4332095641701
-99.8906257359062	-4.67577695031762
-90.0399351157407	-11.6462090120867
-86.183186149398	-19.6277998038041
-96.1549815578937	-27.4630573971857
-93.0668688471909	-21.9486291822466
-89.2223788637078	3.47436467587743
-86.7075970693184	-14.0590970714598
-92.4076846008753	-4.13156468001643
-99.9321983024376	-3.6818123855356
-86.8951410088621	-10.9311879066265
-94.0269113166039	-8.60676177545974
-96.8322202650286	-24.9704048534459
-99.6419457128586	-8.45474154281088
-87.852669277108	2.56136699578234
-98.9952345676877	-9.28808015084305
-90.2893515422847	-6.17114236375583
-96.3689736237222	-4.83125477597059
-97.5259530770968	6.61445208644798
-95.4830951230357	-2.26685811759862
-98.3031531108453	-18.3436661675276
-98.4619901072027	-3.92021735738093
-91.0945801544646	-14.8683377175067
-97.3259115993156	-22.9710019668755
-87.768914625413	-22.9111703209801
-90.3116723375535	-6.28352923080486
-97.6716986896457	-11.0074236349413
-93.30194815418	-23.0207834496287
-99.99274866996	1.20424807503099
-97.5260855313908	3.79771522416438
-99.6989734837033	0.452422695973157
-97.3339240620553	-22.9370274159937
-96.4141737835852	-26.5387847051939
-96.3163627779277	-22.5021412587919
-89.1989373944221	-13.6015612231088
-93.4837481554373	-10.485882452649
-92.6247672481853	-8.1199071558422
-93.9066991375288	-8.92640784939031
-99.1108287057242	3.7035163378319
-99.9426825702612	-3.38529181312498
-97.1563607889958	1.62802280035896
-90.3604400820569	-8.92361295535597
-99.8638653892066	5.21616617128152
-99.9825626825946	-1.86739375093748
-96.0402624110394	-23.1458872376649
-99.6633873997895	-1.14809058853104
-93.5074737049246	3.13463894616823
-93.2294969422567	-1.3994641452173
-98.7932848665758	-15.4882815467571
-98.7661022587137	-15.6606846791992
-89.736539041808	4.31035506635752
-95.8649102514127	2.59402823589034
-92.2485612347428	-0.515218516658868
-94.9074316011464	-25.4481242309472
-93.8939306460746	-2.21273311317268
-98.5703469088854	-16.8489379565003
-88.3699784647678	-0.0616938933879655
-98.3010637323944	-17.173961950573
-99.99274866996	1.20424807503099
-99.888987496197	4.71064507096425
-88.1819436788746	-13.3047814343487
-93.0069427378155	-22.0716266406606
-99.913012356165	4.17012732621113
-92.8299773778929	0.0648075605206161
-88.1362642886817	5.03560495230174
-96.8191325186673	-25.0211026602094
-91.1763833674864	-4.93793641363984
-95.6822652778741	-13.9926448998938
-99.9828870814653	-1.84994347345011
-96.2786145148819	-27.0264386683628
-99.9201384214954	-3.99573996015804
-98.7275411838537	-15.9019688023364
-99.7352687943339	-7.27159944729966
-91.9654496589092	-8.74188017732086
-94.9184544867849	-12.3614480478678
-92.5974771700572	-19.3614881076002
-95.6307180507552	-13.2188261618412
-97.2690168225255	-2.02051141527482
-99.5261402206308	-9.72354939223998
-99.9999939076517	0.0349065843310197
-98.6482214374457	-5.29079457441715
-94.3707474540308	-26.864408144747
-88.3889364407525	-20.8291145964639
-90.3313810254455	-6.57012191940039
-91.7346933657438	-14.2832640909898
-88.5615984696606	-3.72731491808927
-98.2645186514897	-18.5495114272864
-96.825107825408	-14.1942979607345
-93.2304512329991	-1.3343773421986
-98.3780922310078	3.7621096458411
-90.2820215177904	-7.81927046860776
-90.925167680107	-20.1909257426308
-91.1841926552532	-24.3133689522794
-87.876300080261	-18.3903312695534
-99.8113427652083	-6.13969505807155
-99.996343090164	0.85520090868273
-93.8191730241973	2.76809917736449
-88.1729370552012	-24.7842948469293
-98.6112223328587	-16.6080351041148
-93.0097895694163	-13.4692035493154
-92.5202927899371	-12.788878843132
-90.8242016117369	3.71138809484658
-90.0725174897781	2.92506291447184
-99.7982649166588	-6.34872582684056
-97.989998507527	0.0171024812534313
-99.6903624853792	-7.86330894303995
-98.2973589605197	-0.720570181689962
-99.9945169365512	1.04717841162457
-99.2840971329323	-11.9443734242728
-98.7497581157465	1.99954296816907
-98.7104142933561	3.96461978429161
-99.7890985087008	4.70593442589329
-96.8798378536775	3.9419053064674
-93.3055152179516	-15.413167419859
-93.7541723366712	-6.06281036036535
-91.1227907935548	2.22699303861433
-96.3162566797658	-26.8919820615266
-90.4403529286182	-13.2099417919604
-98.0717121282599	-19.5432668771556
-99.9334774091653	-3.64692924415254
-93.0822360063365	-1.20226455519618
-97.7868352098923	-10.4158753656795
-91.8470838461857	-17.2882847313359
-93.6838236974735	-8.62482332692724
-91.0659961771711	-12.863329283644
-97.0084917966891	-11.0870248187559
-91.3293683239564	-14.8575698398865
-96.4220653491282	-25.5118191003394
-97.7599937764791	-21.0471759821306
-98.1191725217428	-19.3035743749306
-92.5456467524801	-7.7550091660275
-98.7496482764945	-15.7641036937918
-98.6742655174746	-16.2292736925264
-97.6085303372889	-17.0705273906391
