30	203
30	167
32	180
32	183
32	253
34	235
36	297
37	137
38	238
41	212
42	202
43	210
44	294
45	223
46	153
47	113
54	257
55	129
56	135
56	157
57	132
60	129
60	250
60	136
63	230
66	183
67	234
69	211
69	128
70	183
70	322
70	335
71	210
79	285
79	180
80	259
82	156
83	175
85	205
85	228
86	213
86	343
89	182
90	222
90	166
90	330
90	255
90	350
90	355
90	233
92	349
93	333
94	239
95	224
103	179
105	204
105	251
106	294
106	287
107	302
109	330
110	318
110	320
110	381
111	191
111	366
114	383
116	374
117	347
117	205
119	188
126	281
126	359
126	295
126	255
128	248
128	273
129	223
131	392
131	352
132	254
135	211
136	328
136	249
140	258
141	383
142	284
143	233
150	334
151	254
151	235
153	346
154	230
163	421
166	427
167	222
177	278
177	260
178	310
187	418
189	350
190	359
190	421
191	426
191	277
198	449
198	325
199	446
199	326
200	452
201	376
201	471
201	453
202	404
203	406
203	416
204	397
204	296
206	294
209	405
210	322
213	368
223	502
224	419
224	421
225	353
225	369
225	353
225	445
226	327
227	303
227	469
229	377
231	301
231	427
233	418
234	394
235	396
236	416
249	372
250	352
251	395
251	418
251	417
252	393
254	390
254	390
255	445
255	499
255	443
257	472
257	475
257	527
259	440
260	467
261	454
261	418
261	400
262	486
263	466
263	491
271	550
271	350
272	547
272	474
273	390
274	517
275	447
275	359
276	521
279	395
279	441
282	421
284	372
284	369
286	368
286	541
287	439
294	475
294	563
295	495
295	467
295	545
297	550
298	565
300	453
301	401
302	399
302	396
305	523
306	551
307	450
309	400
309	395
309	473
311	390
320	588
321	527
321	525
321	522
322	561
323	415
323	406
323	405
324	570
326	498
327	538
329	534
331	538
332	544
332	445
332	494
333	467
333	543
333	515
334	431
335	500
342	515
342	565
344	453
345	551
346	442
346	608
348	535
352	424
354	547
355	466
355	455
355	571
357	473
358	451
358	618
358	472
366	610
366	573
370	453
371	619
371	608
372	566
372	639
373	567
375	637
376	450
377	442
378	643
380	525
390	518
391	558
392	560
393	467
394	560
394	623
394	646
395	559
395	664
396	475
400	497
400	471
400	596
403	465
406	584
407	596
407	489
416	494
416	589
419	490
419	630
420	615
420	610
421	503
421	663
423	589
425	657
425	635
425	534
426	614
426	567
427	582
427	671
427	655
429	691
439	713
440	542
444	614
444	636
444	548
444	638
445	574
445	544
445	571
445	707
448	644
449	657
450	575
451	712
452	678
453	598
454	670
454	526
462	583
462	598
463	712
463	730
464	562
464	573
464	595
464	639
466	691
468	551
468	585
469	538
469	561
469	690
470	695
471	630
472	661
474	694
474	572
476	654
477	737
479	636
487	733
490	754
492	583
494	655
494	658
494	661
495	606
495	610
495	620
495	685
495	568
496	585
498	756
499	743
503	740
510	665
510	594
511	711
511	780
514	658
514	732
515	599
516	597
517	645
519	790
525	742
525	690
527	623
534	687
534	762
534	756
535	717
535	735
536	764
537	807
537	730
540	639
541	763
541	777
541	621
542	713
542	682
542	656
543	756
545	799
546	618
547	663
549	739
550	807
550	622
550	662
551	806
551	767
558	778
559	727
559	743
560	645
560	712
560	788
565	739
568	729
568	811
568	663
569	825
570	822
572	641
573	782
574	804
582	663
584	780
584	848
584	669
585	739
586	760
588	740
589	780
590	825
592	753
592	784
594	786
595	783
596	666
596	655
596	774
596	814
599	766
599	759
608	704
609	863
609	767
610	853
612	710
612	787
618	813
619	880
619	751
621	824
622	824
622	757
631	870
631	847
632	705
633	777
635	787
637	911
638	884
638	785
639	848
640	825
641	799
647	887
647	712
654	738
655	784
655	902
656	726
656	784
657	737
657	774
658	726
661	804
661	798
661	849
665	875
666	896
667	731
668	761
668	733
669	787
669	757
669	911
670	760
670	847
670	884
670	926
671	883
678	906
678	929
679	839
682	829
685	825
686	931
686	860
686	882
690	904
690	951
691	799
693	902
694	801
695	830
695	894
702	946
703	782
703	872
705	945
706	849
706	807
706	966
707	968
708	812
708	784
712	976
712	958
713	822
715	897
716	801
717	947
717	928
718	873
719	920
728	802
729	975
730	933
730	909
731	900
734	857
739	977
741	870
741	828
